source_date,original_source,vessel_name,imo,ircs,mmsi,national_registry,vessel_flag_alpha3,sprfmo_vessel_id,vessel_type,gear_type_fao,length_metric_type,length_value,length_unit,gross_tonnage_value,gross_tonnage_unit,gross_register_tonnage_value,gross_register_tonnage_unit,moulded_depth_value,moulded_depth_unit,beam_value,beam_unit,engine_power_value,engine_power_unit,fish_hold_volume_value,fish_hold_volume_unit,build_year,build_location,build_country_id,authorization_status,auth_start_date,auth_end_date,flag_registered_date,authorizing_country_id,participant_group,previous_names,previous_flag,port_registry
2025-08-26,SPRFMO,POLONUS,8802571.0,SNHE,,ROG/S/1218,POL,,01.2.3 - Trawlers - Stern Trawlers - Factory,03.29,length_loa,60.33,METER,1805.0,,,,7.95,METER,13.0,METER,3375.0,KW,690.0,CUBIC_METER,,"Skala, Faroe Islands",,UNAUTHORIZED,2016-01-23,2016-12-31,2016-01-01,,EUROPEAN UNION,AKRABERG; TUNU,GRL,"GDYNIA, POLAND"
2025-08-26,SPRFMO,SHOTA MARU,9194892.0,D5KN7,,637-16-NYC,LBR,,FO,99.9,length_loa,100.98,METER,3936.0,,,,9.9,METER,16.6,METER,2942.0,KW,,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2019-06-15,2020-01-10,2019-06-15,LBR,,Tunastates,VUT,Monrovia
2025-08-26,SPRFMO,FUTAGAMI,9105293.0,3FCH7,,50183-19-B,PAN,,FO,99.9,length_rgl,83.76,METER,2581.0,,2581.0,,8.6,METER,14.5,METER,1471.0,KW,4029.75,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2024-01-16,2025-01-28,2024-01-16,PAN,,,LBR,PANAMA
2025-08-26,SPRFMO,TAIHO MARU,9459591.0,D5KS2,,340-16-NYC,LBR,,FO,99.9,length_loa,98.28,METER,3858.0,,,,9.9,METER,16.8,METER,2950.0,KW,,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2019-02-14,2020-02-14,2019-02-14,LBR,,,VUT,Monrovia
2025-08-26,SPRFMO,HAI FENG 718,9135169.0,YJXQ4,,2698,VUT,,FO,99.9,length_loa,143.0,METER,8896.0,,8896.0,,13.0,METER,22.0,METER,9627.0,KW,14758.83,CUBIC_METER,,KOTANHION ZOHEN K.K. JAPAN,,AUTHORIZED,2023-02-03,2026-01-26,2023-01-27,VUT,,HAI FENG 718,PAN,PORT VILA
2025-08-26,SPRFMO,PRINCE OF TIDES,9061198.0,A8JI4,,531-14-BCR,LBR,,FO,99.9,length_loa,134.02,METER,7329.0,,,,10.17,METER,20.8,METER,5999.0,KW,,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2016-02-06,2017-02-05,2016-02-05,LBR,,,DEU,Monrovia
2025-08-26,SPRFMO,NEW TAKATSUKI,9015838.0,3EFN9,,19977-92-J,PAN,,FO,99.9,length_rgl,113.34,METER,4446.0,,4446.0,,10.0,METER,16.6,METER,4120.0,KW,6714.86,CUBIC_METER,,JAPAN,JPN,AUTHORIZED,2024-11-14,2026-12-29,2020-12-30,PAN,,REEFER QUEEN,,PANAMA
2025-08-26,SPRFMO,RUNDA 268,8777697.0,BZ3VV,,(ZHE)CHUAN DENG(JI)(2015)FT-200080,CHN,,LH,09.1,length_loa,47.6,METER,592.0,,,,4.8,METER,8.5,METER,735.0,KW,448.45,CUBIC_METER,,FUJIAN,,UNAUTHORIZED,2017-05-17,2022-08-01,2017-04-01,CHN,,,,ZHOUSHAN
2025-08-26,SPRFMO,LURONGYUANYUYUN 667,8779126.0,BZV6Y,,(LU)CHUAN  DENG (JI)(2024)FT-200089,CHN,,FO,99.9,length_loa,107.9,METER,4506.0,,,,9.2,METER,16.6,METER,3675.0,KW,8178.46,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2024-09-10,2029-03-30,2016-01-12,CHN,,NING TAI LENG 6,,SHIDAO
2025-08-26,SPRFMO,HONG PU 1,8775742.0,BZV7V,,(ZHE)CHUANDENG (JI)(2023)FT-200029,CHN,,LH,09.1,length_loa,50.1,METER,611.0,,611.0,,4.0,METER,8.2,METER,993.0,KW,517.85,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2023-04-18,2028-03-31,2015-08-31,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HONG PU 57,8775962.0,BZV1W,,(ZHE)CHUAN  DENG (JI)(2025)FT-200047,CHN,,LO,09.1,length_loa,50.1,METER,611.0,,611.0,,4.0,METER,8.2,METER,993.0,KW,517.85,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2025-07-31,2030-03-30,2015-08-31,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 866,8779190.0,BZU4R,,(ZHE)CHUAN  DENG (JI)(2020)FT-200142,CHN,,LH,09.1,length_loa,44.98,METER,542.0,,542.0,,4.0,METER,8.0,METER,735.0,KW,398.67,CUBIC_METER,,NINGBO,,AUTHORIZED,2016-02-16,2099-03-31,2016-01-12,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 715,8775730.0,BZ2UJ,,(ZHE)CHUAN  DENG (JI)(2020)FT-200159,CHN,,LH,09.1,length_loa,44.98,METER,543.0,,543.0,,4.0,METER,8.2,METER,800.0,KW,497.13,CUBIC_METER,,NINGBO,,AUTHORIZED,2024-02-02,2028-03-30,2016-01-12,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,SHUN XING 16,8779700.0,BZV7Z,,(ZHE)CHUAN  DENG (JI)(2022)FT-200183,CHN,,LP,09.1,length_loa,65.34,METER,1233.0,,,,6.95,METER,10.8,METER,1800.0,KW,1371.7,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2022-12-29,2027-03-31,2017-04-01,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,SEIN PHOENIX,9047271.0,D8SP,,JJR-191023,KOR,,FO,99.9,length_loa,134.02,METER,7065.0,,7326.0,,10.17,METER,20.8,METER,7326.0,KW,11152.74,CUBIC_METER,,Japan,JPN,AUTHORIZED,2022-01-11,2027-01-10,2022-01-11,KOR,,BAY PHOENIX,LBR,"JEJU, KOREA"
2025-08-26,SPRFMO,JIN YI,8684981.0,BL2206,,CT8-0206,TWN,,07.9.0 - Liners - Liners nei,09.1,length_loa,72.8,METER,1094.0,,,,4.8,METER,10.8,METER,1617.0,KW,1746.0,CUBIC_METER,,Kaohsiung,,AUTHORIZED,2024-12-31,2025-12-30,2025-01-01,TWN,,,,Kaohsiung
2025-08-26,SPRFMO,SHUNZE7,8779061.0,BZV9S,,(ZHE)CHUAN  DENG (JI)(2024)FT-200219,CHN,,LP,09.1,length_loa,59.66,METER,987.0,,,,6.2,METER,10.0,METER,1471.0,KW,915.04,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2024-11-15,2029-03-30,2015-08-31,CHN,,NING TAI 56,,ZHOU SHAN
2025-08-26,SPRFMO,HAN YI 6,8775534.0,BZU5R,,(ZHE)CHUAN  DENG (JI)(2024)FT-200198,CHN,,LP,09.1,length_loa,44.98,METER,545.0,,,,4.0,METER,8.0,METER,735.0,KW,487.33,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2022-11-24,2026-03-31,2015-04-13,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HAN YI 37,8782575.0,BZV8N,,(ZHE)CHUAN  DENG (JI)(2017)FT-200154 HAO,CHN,,LP,09.1,length_loa,38.7,METER,300.0,,300.0,,3.8,METER,7.6,METER,541.0,KW,246.3,CUBIC_METER,,JIANGSU,,UNAUTHORIZED,2017-11-06,2021-10-13,2017-11-06,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HAN YI 21,8775510.0,BZU6R,,(ZHE)CHUAN  DENG (JI)(2025)FT-200031,CHN,,LO,09.1,length_loa,52.18,METER,686.0,,,,6.3,METER,8.2,METER,993.0,KW,966.03,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2016-03-10,2026-03-30,2015-07-01,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 716,8779592.0,BZ1UK,,(ZHE)CHUAN  DENG (JI)(2025)FT-200010,CHN,,LP,09.1,length_loa,44.98,METER,543.0,,,,4.0,METER,8.2,METER,800.0,KW,497.13,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2016-03-10,2026-04-01,2015-07-29,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 718,8779736.0,BKXJ2,,(ZHE)CHUAN  DENG (JI)(2025)FT-200006,CHN,,LP,09.1,length_loa,44.98,METER,543.0,,,,4.0,METER,8.2,METER,800.0,KW,621.45,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2016-03-10,2026-03-31,2015-07-29,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 728,8779724.0,BZ3UD,,(ZHE)CHUAN  DENG (JI)(2025)FT-200007,CHN,,LP,09.1,length_loa,44.98,METER,543.0,,,,4.0,METER,8.2,METER,800.0,KW,497.13,CUBIC_METER,,NING BO,,AUTHORIZED,2016-03-10,2026-04-02,2015-06-18,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 767,8780321.0,BZUG7,,(ZHE)CHUAN  DENG (JI)(2025)FT-200008,CHN,,LP,09.1,length_loa,44.98,METER,546.0,,,,4.0,METER,8.2,METER,800.0,KW,504.36,CUBIC_METER,,DAI SHAN,,AUTHORIZED,2016-03-10,2026-03-31,2015-07-01,,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 771,8780230.0,BZ8UJ,,(ZHE)CHUAN  DENG (JI)(2020)FT-200119,CHN,,LP,09.1,length_loa,44.98,METER,543.0,,,,4.0,METER,8.2,METER,800.0,KW,497.13,CUBIC_METER,,DAI SHAN,,AUTHORIZED,2016-03-10,2026-04-02,2015-09-01,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 777,8779786.0,BZUG8,,(ZHE)CHUAN  DENG (JI)(2024)FT-200243,CHN,,LP,09.1,length_loa,44.96,METER,471.0,,,,4.0,METER,8.0,METER,800.0,KW,378.9,CUBIC_METER,,DAI SHAN,,AUTHORIZED,2016-03-10,2026-04-01,2015-04-13,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,JIN HAI 788,8779798.0,BZUH8,,(ZHE)CHUAN  DENG (JI)(2025)FT-200009,CHN,,LP,09.1,length_loa,44.98,METER,543.0,,,,4.0,METER,8.2,METER,800.0,KW,497.13,CUBIC_METER,,NING BO,,AUTHORIZED,2016-03-10,2026-03-31,2015-06-18,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,ZHONG JU 18,8775924.0,BZV7Y,,(ZHE)CHUANDENG(JI)(2020)FT-200152,CHN,,LO,09.1,length_loa,50.1,METER,637.0,,,,4.2,METER,8.2,METER,1000.0,KW,669.56,CUBIC_METER,,Ningbo,,AUTHORIZED,2025-01-06,2029-03-30,2016-01-12,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HAI FENG 7,,BZUG,,(ZHE)CHUAN  DENG (JI)(2016)FT-200055 HAO,CHN,,LP,09.1,length_loa,52.94,METER,496.0,,496.0,,4.3,METER,9.5,METER,1324.0,KW,768.24,CUBIC_METER,,NING BO,,UNAUTHORIZED,2016-03-18,2017-03-31,2014-12-30,CHN,,,,CHINA NINGBO
2025-08-26,SPRFMO,WANXIN32,8782599.0,BZV6U,,(ZHE)CHUAN  DENG (JI)(2020)FT-200099(bu),CHN,,LP,09.1,length_loa,51.43,METER,709.0,,,,6.3,METER,8.2,METER,1000.0,KW,635.24,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2022-10-25,2027-03-31,2015-08-19,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,WANXIN38,8782604.0,BZV7U,,(ZHE)CHUAN  DENG (JI)(2025)FT-200014,CHN,,LO,09.1,length_loa,51.43,METER,709.0,,,,6.3,METER,8.2,METER,1000.0,KW,635.24,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2016-03-22,2026-03-30,2015-08-19,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HAI FENG LONG 2,8782616.0,BZV9U,,(ZHE)CHUAN  DENG (JI)(2023)FT-200151,CHN,,LH,09.1,length_loa,51.43,METER,681.0,,,,6.0,METER,8.2,METER,1000.0,KW,457.39,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2016-03-22,2028-03-31,2016-01-12,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,LAGOON PHOENIX,9047245.0,PJFT,,CUR/144,CUW,,FO,99.9,length_loa,134.02,METER,7313.0,,,,10.2,METER,20.8,METER,6760.0,KW,4544.27,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2022-01-01,2022-12-31,2022-01-01,CUW,,,LBR,Monrovia
2025-08-26,SPRFMO,YUAN TAI NO. 806,7900663.0,BZIR,,CT8-0035,TWN,,FO,99.9,length_loa,83.0,METER,1836.0,,,,7.85,METER,13.2,METER,2205.0,KW,3566.57,CUBIC_METER,,JAPAN,JPN,AUTHORIZED,2024-12-31,2025-12-30,2025-01-01,TWN,,CHUN YING NO.806;  JIH YU NO.706;  TAKASHIRO MARU NO.51,JPN,Kaohsiung
2025-08-26,SPRFMO,HAI DE LI 708,8776411.0,BZV6X,,(ZHE)CHUAN  DENG (JI)(2020)FT-200157,CHN,,LP,09.1,length_loa,50.3,METER,660.0,,,,4.0,METER,8.2,METER,993.0,KW,523.61,CUBIC_METER,,DAISHAN,,AUTHORIZED,2022-11-28,2027-03-31,2016-03-10,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,OCEANS STAR,7905120.0,D6A2060,,CO-51118-PM,PER,,09.0.0 - Multipurpose Vessels,01.2; 03.19,length_loa,62.15,METER,906.0,,,,,METER,,METER,,KW,1170.76,CUBIC_METER,,NORWAY,NOR,UNAUTHORIZED,2016-04-07,2022-04-22,2016-04-07,PER,,SUCCESS FARID,COM,CALLAO
2025-08-26,SPRFMO,DON OLE,9763928.0,OA-5108,,CO-50608-PM,PER,,SP,01.1,length_loa,60.5,METER,1426.72,,1426.72,,,METER,,METER,,KW,1080.2,CUBIC_METER,,NORWAY,NOR,AUTHORIZED,2016-04-03,2999-12-31,2016-04-03,PER,,,,CALLAO
2025-08-26,SPRFMO,JASON,9377808.0,D5LB4,,836-17-NYC,LBR,,HO,99.9,length_loa,105.5,METER,3798.0,,,,8.6,METER,16.6,METER,2865.0,KW,0.01,CUBIC_METER,,China,CHN,AUTHORIZED,2024-12-11,2025-12-09,2023-12-10,LBR,,,MHL,Monrovia
2025-08-26,SPRFMO,FUJI BAY,8920141.0,A8OL6,,1172-20-NYC,LBR,,FO,99.9,length_loa,148.5,METER,9070.0,,,,12.8,METER,20.6,METER,6765.0,KW,14229.0,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2024-04-02,2025-04-14,2024-04-02,LBR,,,NOR,Monrovia
2025-08-26,SPRFMO,TENHO MARU,9128764.0,D5LC4,,447-16-NYC,LBR,,FO,99.9,length_loa,94.65,METER,3496.0,,,,9.9,METER,16.4,METER,2942.0,KW,,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2019-04-20,2020-04-20,2019-04-20,LBR,,,VUT,Monrovia
2025-08-26,SPRFMO,NING TAI 55,8779059.0,BZV8Z,,(ZHE) CHUAN  DENG (JI)(2020)FT-200153,CHN,,LP,09.1,length_loa,50.1,METER,611.0,,,,4.0,METER,8.2,METER,993.0,KW,652.62,CUBIC_METER,,ZHOUSHAN HETAI SHIPBUILDING CO; LTD,,AUTHORIZED,2022-12-09,2027-03-31,2016-03-23,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,NING TAI 78,9821043.0,BZW5A,,(ZHE)CHUANDENG(JI)(2020)FT-200155,CHN,,LP,09.1,length_loa,50.1,METER,617.0,,,,4.0,METER,8.2,METER,1000.0,KW,718.43,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2022-12-09,2027-03-31,2016-03-23,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,NING TAI 81,9821055.0,BZW6A,,(ZHE) CHUAN  DENG (JI)(2020)FT-200154,CHN,,LP,09.1,length_loa,50.1,METER,617.0,,,,4.0,METER,8.2,METER,1000.0,KW,718.43,CUBIC_METER,,ZHOUSHAN HETAI SHIPBUILDING CO; LTD,,AUTHORIZED,2022-12-09,2027-03-31,2016-03-23,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,NING TAI 83,9821330.0,BZV1Z,,(ZHE)CHUAN  DENG (JI)(2024)FT-200235,CHN,,LP,09.1,length_loa,50.1,METER,617.0,,,,4.0,METER,8.2,METER,1000.0,KW,625.05,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2016-04-16,2029-03-30,2016-03-25,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,NING TAI 86,9821342.0,BZV2Z,,(ZHE)CHUAN  DENG (JI)(2024)FT-200236,CHN,,LP,09.1,length_loa,50.1,METER,617.0,,,,4.0,METER,8.2,METER,1000.0,KW,625.05,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2016-04-16,2029-03-30,2016-03-25,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,OCEAN STAR 101,9094121.0,HP7743,,47014-pext,PAN,,LP,09.9,length_loa,32.0,METER,288.0,,146.0,,3.5,METER,7.2,METER,596.8,KW,220.0,CUBIC_METER,,TAIWAN,TWN,UNAUTHORIZED,2018-02-13,2019-03-17,2017-03-17,PAN,,OCEAN STAR 101,IDN,PANAMA
2025-08-26,SPRFMO,FU JYI,6811932.0,BZKU,,CT8-0037,TWN,,FO,,length_loa,111.1,METER,3582.0,,,,8.5,METER,16.2,METER,4474.0,KW,6664.51,CUBIC_METER,,JAPAN,JPN,UNAUTHORIZED,2018-01-01,2018-12-31,2018-01-01,TWN,,,,Kaohsiung
2025-08-26,SPRFMO,JANUS,6821638.0,SNLQ,,GDY-57,POL,,01.2.1 - Trawlers - Stern Trawlers - Wet-Fish,03.29,length_loa,67.47,METER,1467.56,,,,8.05,METER,10.9,METER,5420.0,KW,1800.0,CUBIC_METER,,"Trondheim, Norway",,UNAUTHORIZED,2018-01-31,2018-12-31,2018-01-01,,EUROPEAN UNION,BIRTINGUR NK124; BORKUR; DEVONSHIRE BAY,ISL,"GDYNIA, POLAND"
2025-08-26,SPRFMO,HONG PU 2,8775754.0,BZV8V,,(ZHE)CHUAN  DENG (JI)(2020)FT-200160,CHN,,LH,09.1,length_loa,50.1,METER,611.0,,611.0,,4.0,METER,8.2,METER,993.0,KW,517.85,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2024-02-01,2028-03-30,2016-03-23,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HONG PU 5,8775912.0,BZV9V,,(ZHE)CHUAN  DENG (JI)(2025)FT-200077,CHN,,LO,09.1,length_loa,50.1,METER,605.0,,605.0,,4.0,METER,8.2,METER,1000.0,KW,517.85,CUBIC_METER,,NINGBO,,AUTHORIZED,2024-04-12,2029-03-30,2024-04-12,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HONG PU 88,8775974.0,BZV2W,,(ZHE)CHUAN  DENG (JI)(2021)FT-200001,CHN,,LH,09.1,length_loa,50.1,METER,594.0,,594.0,,4.0,METER,8.2,METER,1000.0,KW,507.08,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2024-02-01,2028-03-30,2016-03-23,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HONGRUN107,8775508.0,BZV3W,,(ZHE)CHUANDENG (JI)(2023)FT-200204,CHN,,LP,09.1,length_loa,52.3,METER,658.0,,,,4.0,METER,8.2,METER,1000.0,KW,684.13,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2023-03-11,2028-03-30,2016-01-12,CHN,,HAN YI 107,,ZHOU SHAN
2025-08-26,SPRFMO,JING YUAN 626,9784568.0,BZZT5,,(LU)CHUAN  DENG (JI)(2023)FT-200233,CHN,,LO,09.1,length_loa,67.84,METER,1449.0,,1449.0,,6.9,METER,11.3,METER,1470.0,KW,1274.37,CUBIC_METER,,DA LIAN,,AUTHORIZED,2023-06-19,2028-03-30,2019-01-17,CHN,,,,PENG LAI
2025-08-26,SPRFMO,JING YUAN 628,9784570.0,BZZT6,,(LU)CHUAN DENG (JI)(2023)FT-200234,CHN,,LO,09.1,length_loa,67.84,METER,1449.0,,1449.0,,6.9,METER,11.3,METER,1470.0,KW,1274.37,CUBIC_METER,,DA LIAN,,AUTHORIZED,2023-06-19,2028-03-30,2019-01-17,CHN,,,,PENG LAI
2025-08-26,SPRFMO,HAN YI 611,8775493.0,BZV4W,,(ZHE)CHUAN  DENG (JI)(2020)FT-200143,CHN,,LO,09.1,length_loa,52.3,METER,667.0,,,,4.0,METER,8.2,METER,1000.0,KW,684.13,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2022-11-10,2027-03-31,2016-03-10,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HAI FENG LONG 1,8775091.0,BZV5W,,(ZHE)CHUAN  DENG (JI)(2023)FT-200150,CHN,,LO,09.1,length_loa,52.18,METER,687.0,,,,6.3,METER,8.2,METER,1000.0,KW,505.53,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2022-11-10,2028-03-31,2016-03-10,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,SHUN FENG 001,8776679.0,BZU1L,,(SU)CHUANDENG(JI) (2015)  FT-200003,CHN,,LP,09.1,length_loa,60.9,METER,985.0,,,,6.2,METER,10.0,METER,1103.0,KW,1085.48,CUBIC_METER,,QI DONG,,UNAUTHORIZED,2016-06-21,2022-08-01,2015-09-28,CHN,,,,NAN TONG
2025-08-26,SPRFMO,SHUN FENG 002,8776681.0,BZU2L,,(SU)CHUANDENG(JI) (2015) FT-200004,CHN,,LP,09.1,length_loa,60.9,METER,985.0,,,,6.2,METER,10.0,METER,1103.0,KW,1085.48,CUBIC_METER,,QI DONG,,UNAUTHORIZED,2016-06-21,2022-08-01,2015-09-28,CHN,,,,NAN TONG
2025-08-26,SPRFMO,SEIN KASAMA,9066485.0,D7GL,,JJR-221067,KOR,,FO,99.9,length_loa,134.02,METER,7329.0,,,,10.17,METER,20.8,METER,7066.0,KW,11832.0,CUBIC_METER,,Japan,JPN,AUTHORIZED,2022-06-03,2027-10-06,2022-10-07,KOR,,BAO REEFER,PAN,PANAMA
2025-08-26,SPRFMO,ANTARCTIC ENDEAVOUR,8717453.0,CA5744,,3407,CHL,,TT,03.29,length_loa,73.5,METER,2455.25,,,,8.1,METER,13.0,METER,1695.0,KW,901.0,CUBIC_METER,,FRANCE,FRA,AUTHORIZED,2017-04-21,2999-12-31,2017-04-21,CHL,,Saint Pierre,,VALPARAISO
2025-08-26,SPRFMO,JIN HAI 688,9821172.0,BZV3Y,,(ZHE)CHUAN DENG(JI)(2021)FT-200052,CHN,,LP,09.1,length_loa,50.1,METER,617.0,,,,4.0,METER,8.2,METER,1000.0,KW,649.46,CUBIC_METER,,DAI SHAN,,AUTHORIZED,2023-04-07,2027-03-31,2016-03-23,CHN,,,,ZHOUSHAN
2025-08-26,SPRFMO,JIN HAI 758,8779695.0,BZV1Y,,（ZHE）CHUAN DENG(JI)(2021)FT-200002,CHN,,LP,09.1,length_loa,50.1,METER,605.0,,,,4.0,METER,8.2,METER,1000.0,KW,517.85,CUBIC_METER,,NING BO,,AUTHORIZED,2023-04-07,2027-04-01,2016-03-23,CHN,,,,ZHOUSHAN
2025-08-26,SPRFMO,ZHOU PU 98,8780046.0,BZV5U,,(ZHE)CHUAN  DENG (JI)(2022)FT-200202,CHN,,LP,09.1,length_loa,52.3,METER,651.0,,,,4.0,METER,8.2,METER,1000.0,KW,669.56,CUBIC_METER,,NINGBO,,AUTHORIZED,2023-01-03,2027-03-31,2020-04-01,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,HAI SOON 28,8905397.0,E5U3071,,2173,COK,,HOX,99.9,length_loa,105.29,METER,3244.0,,3244.0,,7.25,METER,15.2,METER,2942.0,KW,5490.0,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2016-07-20,2017-02-11,2016-07-20,COK,,,KIR,Avatiu
2025-08-26,SPRFMO,YUAN CHING,8684864.0,BI2048,,CT7-0048,TWN,,07.9.0 - Liners - Liners nei,09.1,length_loa,52.05,METER,834.0,,,,4.2,METER,9.5,METER,1193.0,KW,757.0,CUBIC_METER,,Kaohsiung,,UNAUTHORIZED,2018-01-01,2018-12-31,2018-01-01,TWN,,SHUENN MAN NO.12,,Kaohsiung
2025-08-26,SPRFMO,RYOMA,9133305.0,3ELZ5,,48740-17-C,PAN,,FO,99.9,length_loa,113.37,METER,4493.0,,4493.0,,10.0,METER,16.6,METER,2993.0,KW,5733.85,CUBIC_METER,,"Shimonoseki,JPN",,UNAUTHORIZED,2023-06-14,2024-05-23,2021-06-14,PAN,,,VUT,PORT VILA
2025-08-26,SPRFMO,ORIENTAL CHILAN,8301723.0,3FHF5,,22433-95-F,PAN,,FO,99.9,length_rgl,79.83,METER,2113.0,,2113.0,,7.95,METER,13.2,METER,2238.0,KW,2938.0,CUBIC_METER,,JAPAN,JPN,UNAUTHORIZED,2021-01-30,2021-12-29,2021-01-13,PAN,,SHIN BURGO MARU,JPN,PANAMA
2025-08-26,SPRFMO,ACONCAGUA BAY,9019652.0,A8KY9,,2728-20-NYC,LBR,,FO,99.9,length_loa,140.44,METER,9074.0,,,,12.8,METER,20.6,METER,7060.0,KW,14508.0,CUBIC_METER,,Japan,JPN,UNAUTHORIZED,2024-08-16,2025-08-25,2023-08-26,LBR,,,PAN,Monrovia
2025-08-26,SPRFMO,NING TAI 75,9821548.0,BZV9Z,,(ZHE) CHUAN  DENG (JI)(2025)FT-200052,CHN,,LO,09.1,length_loa,50.1,METER,615.0,,,,4.0,METER,8.2,METER,1000.0,KW,490.82,CUBIC_METER,,ZHOUSHAN,,AUTHORIZED,2025-05-28,2030-03-30,2016-04-29,CHN,,,,ZHOUSHAN
2025-08-26,SPRFMO,HONG RUN 68,9820192.0,BZV8Y,,(ZHE)CHUAN DENG (JI)(2021)FT-200041,CHN,,LP,09.1,length_loa,52.56,METER,711.0,,,,4.2,METER,8.5,METER,993.0,KW,777.0,CUBIC_METER,,DAI SHAN,,AUTHORIZED,2024-01-30,2027-03-31,2024-01-29,CHN,,,,ZHOU SHAN
2025-08-26,SPRFMO,LURONGYUANYUYUN669,9821134.0,BZW6E,,(LU)CHUANDENG(JI)(2024)FT-200138,CHN,,FO,99.9,length_loa,107.9,METER,4506.0,,,,9.2,METER,16.6,METER,3675.0,KW,8178.491,CUBIC_METER,,ZHOU SHAN,,AUTHORIZED,2025-01-13,2029-03-30,2016-09-03,CHN,,NING TAI LENG 7,,SHIDAO
2025-08-26,SPRFMO,ZHONG XIANG,8814299.0,D5LN5,,791-17-NYC,LBR,,FO,99.9,length_loa,150.3,METER,10629.0,,,,13.25,METER,22.6,METER,11401.0,KW,,CUBIC_METER,,Poland,POL,UNAUTHORIZED,2018-02-03,2019-01-19,2018-01-19,LBR,,,KIR,Monrovia
2025-08-26,SPRFMO,I MAN HUNG,8961975.0,BI2246,,CT7-0246,TWN,,07.9.0 - Liners - Liners nei,09.1,length_loa,59.7,METER,772.0,,,,4.2,METER,9.36,METER,1044.0,KW,1290.43,CUBIC_METER,,Kaohsiung,,UNAUTHORIZED,2022-01-02,2022-12-31,2022-01-02,TWN,,,,Kaohsiung
