SENDER,FLAG,IRCS,NAME,IMO_NUMBER,EXT_MARK,TYPE,TONNAGE,LENGTH,POWER,AUTHORISED,SPECIES,STARTS,ENDS
XEU,ESP,EACN,EGUNABAR,9360518,3SS-1-4-05,TO,"LC 835","OA 48","KW 1860",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EACN,EGUNABAR,9360518,3SS-1-4-05,TO,"LC 835","OA 48","KW 1860",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA5365,"CRISTO DEL SOCORRO",8744028,3GI-4-5-95,LL,"LC 129","OA 22","KW 358",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA5365,"CRISTO DEL SOCORRO",8744028,3GI-4-5-95,LL,"LC 129","OA 22","KW 358",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECJT,KAXU,9095278,3BI-4-1-05,TO,"LC 372","OA 37","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECJT,KAXU,9095278,3BI-4-1-05,TO,"LC 372","OA 37","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECKD,"NUEVO SOCIO",8741117,3LU-3-5-05,TO,"LC 292","OA 32","KW 540",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECKD,"NUEVO SOCIO",8741117,3LU-3-5-05,TO,"LC 292","OA 32","KW 540",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EANO,"MATALE�AS SEGUNDO",8731904,3ST-4-5-96,LL,"LC 225","OA 29","KW 485",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EANO,"MATALE�AS SEGUNDO",8731904,3ST-4-5-96,LL,"LC 225","OA 29","KW 485",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EBSR,"CALI UNO",9233076,3VILL-1-2-01,LL,"LC 291","OA 31","KW 294",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EBSR,"CALI UNO",9233076,3VILL-1-2-01,LL,"LC 291","OA 31","KW 294",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EBZB,BRIEIRO,9265275,3FE-2-2-02,LL,"LC 298","OA 33","KW 662",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EBZB,BRIEIRO,9265275,3FE-2-2-02,LL,"LC 298","OA 33","KW 662",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAAP,CANDORCA,9105736,3CO-2-1-95,LL,"LC 209","OA 30","KW 515",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAAP,CANDORCA,9105736,3CO-2-1-95,LL,"LC 209","OA 30","KW 515",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAMA,"HERMANOS BUSTO",9148788,3GI-4-7-95,LL,"LC 220","OA 29","KW 412",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAMA,"HERMANOS BUSTO",9148788,3GI-4-7-95,LL,"LC 220","OA 29","KW 412",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA2342,"SIEMPRE BALUARTE",8734982,3GI-8-2-94,LL,"LC 108","OA 22","KW 379",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA2342,"SIEMPRE BALUARTE",8734982,3GI-8-2-94,LL,"LC 108","OA 22","KW 379",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA2815,"SIEMPRE SAN PRUDENCIO",9163386,3FE-2-4-96,LL,"LC 169","OA 28","KW 129",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA2815,"SIEMPRE SAN PRUDENCIO",9163386,3FE-2-4-96,LL,"LC 169","OA 28","KW 129",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECKO,EIXIL,9362695,3FE-4-18-05,LL,"LC 293","OA 33","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECKO,EIXIL,9362695,3FE-4-18-05,LL,"LC 293","OA 33","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECNV,"GURE GASKU�A",8738718,3BI-4-2-07,TO,"LC 432","OA 39","KW 434",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECNV,"GURE GASKU�A",8738718,3BI-4-2-07,TO,"LC 432","OA 39","KW 434",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EBYX,"SIEMPRE ANTARES",8731875,3VI-5-3-02,LL,"LC 335","OA 33","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EBYX,"SIEMPRE ANTARES",8731875,3VI-5-3-02,LL,"LC 335","OA 33","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAGN,"VALLE FRAGA",7415670,3ST-4-2551,LL,"LC 241","OA 32","KW 625",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAGN,"VALLE FRAGA",7415670,3ST-4-2551,LL,"LC 241","OA 32","KW 625",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAAU,"SUKARI PRIMERO",9106003,3ST-4-1-94,LL,"LC 249","OA 31","KW 404",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAAU,"SUKARI PRIMERO",9106003,3ST-4-1-94,LL,"LC 249","OA 31","KW 404",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAHW,"SIEMPRE MADRE DOLORES",9476549,3LU-3-3-07,LL,"LC 226","OA 29","KW 441",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAHW,"SIEMPRE MADRE DOLORES",9476549,3LU-3-3-07,LL,"LC 226","OA 29","KW 441",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECJS,"ANTIUKO AMA",9097173,3BI-4-2-05,TO,"LC 429","OA 39","KW 438",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECJS,"ANTIUKO AMA",9097173,3BI-4-2-05,TO,"LC 429","OA 39","KW 438",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECML,"PLAYA DO TORNO",9431408,3CU-1-1-07,TO,"LC 370","OA 36","KW 853",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECML,"PLAYA DO TORNO",9431408,3CU-1-1-07,TO,"LC 370","OA 36","KW 853",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAHR,"NUEVO PEREZ",9515838,3LU-3-4-07,LL,"LC 293","OA 32","KW 370",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAHR,"NUEVO PEREZ",9515838,3LU-3-4-07,LL,"LC 293","OA 32","KW 370",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAEO,LODAIRO,9690676,3VI-5-1-18,TO,"LC 4290","OA 86","KW 4000",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAEO,LODAIRO,9690676,3VI-5-1-18,TO,"LC 4290","OA 86","KW 4000",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA7626,BASALDUA,8684694,3FE-3-1-93,LL,"LC 162","OA 27","KW 349",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA7626,BASALDUA,8684694,3FE-3-1-93,LL,"LC 162","OA 27","KW 349",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EARI,IXKIRI,9218739,3BI-3-1-22,TO,"LC 365","OA 37","KW 866",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EARI,IXKIRI,9218739,3BI-3-1-22,TO,"LC 365","OA 37","KW 866",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAZR,VERA,9233064,3VILL-1-4-00,LL,"LC 327","OA 33","KW 451",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAZR,VERA,9233064,3VILL-1-4-00,LL,"LC 327","OA 33","KW 451",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EBVH,"CANTO NUEVO",9246097,3GI-6-2-01,LL,"LC 191","OA 27","KW 550",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EBVH,"CANTO NUEVO",9246097,3GI-6-2-01,LL,"LC 191","OA 27","KW 550",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECFO,ANXUELA,9099559,3LU-3-1-04,LL,"LC 281","OA 30","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECFO,ANXUELA,9099559,3LU-3-1-04,LL,"LC 281","OA 30","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECGF,"EGUZKI LORE",9319820,3BI-4-2-04,TO,"LC 387","OA 37","KW 293",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECGF,"EGUZKI LORE",9319820,3BI-4-2-04,TO,"LC 387","OA 37","KW 293",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECKN,"PUNTA CANDIEIRA",9362683,3FE-4-17-05,LL,"LC 293","OA 33","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECKN,"PUNTA CANDIEIRA",9362683,3FE-4-17-05,LL,"LC 293","OA 33","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EADZ,"RAUL PRIMERO",9031131,3FE-2-3007,LL,"LC 260","OA 34","KW 316",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EADZ,"RAUL PRIMERO",9031131,3FE-2-3007,LL,"LC 260","OA 34","KW 316",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAYT,"BRISAS PIXUETINAS",9216016,3AV-1-1-17,LL,"LC 236","OA 25","KW 444",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAYT,"BRISAS PIXUETINAS",9216016,3AV-1-1-17,LL,"LC 236","OA 25","KW 444",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECNR,ANCHOUSA,9431422,3CU-1-2-07,LL,"LC 287","OA 31","KW 656",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECNR,ANCHOUSA,9431422,3CU-1-2-07,LL,"LC 287","OA 31","KW 656",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAHP,"JESUS DE GALIANA",9160633,3GI-6-1-96,LL,"LC 232","OA 29","KW 588",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAHP,"JESUS DE GALIANA",9160633,3GI-6-1-96,LL,"LC 232","OA 29","KW 588",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAYR,PEDRI�ABLANCA,9223849,3ST-6-1-00,LL,"LC 222","OA 28","KW 447",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAYR,PEDRI�ABLANCA,9223849,3ST-6-1-00,LL,"LC 222","OA 28","KW 447",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECJL,"O CHICOTE",8743995,3LU-3-1-05,LL,"LC 349","OA 34","KW 367",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECJL,"O CHICOTE",8743995,3LU-3-1-05,LL,"LC 349","OA 34","KW 367",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EGYT,MARISCADOR,9005845,3FE-2-3003,LL,"LC 259","OA 34","KW 625",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EGYT,MARISCADOR,9005845,3FE-2-3003,LL,"LC 259","OA 34","KW 625",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EALI,"FARO DE BURELA",9344916,3LU-2-5-06,LL,"LC 321","OA 34","KW 493",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EALI,"FARO DE BURELA",9344916,3LU-2-5-06,LL,"LC 321","OA 34","KW 493",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAWG,ASTISOL,9210971,3ST-4-2-99,TO,"LC 175","OA 28","KW 404",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAWG,ASTISOL,9210971,3ST-4-2-99,TO,"LC 175","OA 28","KW 404",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA3372,VILLASELAN,8911401,3GI-4-2194,LL,"LC 172","OA 27","KW 346",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA3372,VILLASELAN,8911401,3GI-4-2194,LL,"LC 172","OA 27","KW 346",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECMM,"PINO MONTERO TRES",9476446,3LU-3-1-07,LL,"LC 331","OA 35","KW 431",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECMM,"PINO MONTERO TRES",9476446,3LU-3-1-07,LL,"LC 331","OA 35","KW 431",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAHV,AVENEIRA,9850173,3LU-3-1-18,LL,"LC 321","OA 32","KW 481",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAHV,AVENEIRA,9850173,3LU-3-1-18,LL,"LC 321","OA 32","KW 481",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EBZL,ARRIGORRI,8731045,3BI-4-1-03,LL,"LC 329","OA 33","KW 544",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EBZL,ARRIGORRI,8731045,3BI-4-1-03,LL,"LC 329","OA 33","KW 544",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECJN,"ADVIENTO UNO",9368431,3LU-2-3-05,LL,"LC 294","OA 32","KW 441",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECJN,"ADVIENTO UNO",9368431,3LU-2-3-05,LL,"LC 294","OA 32","KW 441",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECJQ,"ECCE HOMO",9338412,3LU-3-2-05,LL,"LC 378","OA 37","KW 441",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECJQ,"ECCE HOMO",9338412,3LU-3-2-05,LL,"LC 378","OA 37","KW 441",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EBVD,"EIRADO DO COSTAL",9265328,3VI-4-4-01,TO,"LC 1499","OA 72","KW 1728",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EBVD,"EIRADO DO COSTAL",9265328,3VI-4-4-01,TO,"LC 1499","OA 72","KW 1728",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EHUE,XEOS,8810839,3FE-2-2994,TO,"LC 230","OA 30","KW 515",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EHUE,XEOS,8810839,3FE-2-2994,TO,"LC 230","OA 30","KW 515",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA8838,TOBALINA,8819421,3GI-4-2176,LL,"LC 147","OA 25","KW 318",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA8838,TOBALINA,8819421,3GI-4-2176,LL,"LC 147","OA 25","KW 318",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EAXJ,KALAMENDI,9098660,3BI-4-2-03,TO,"LC 476","OA 43","KW 883",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAXJ,KALAMENDI,9098660,3BI-4-2-03,TO,"LC 476","OA 43","KW 883",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECHF,"REY DE OLAYA",9348613,3GI-6-2-04,LL,"LC 336","OA 33","KW 221",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECHF,"REY DE OLAYA",9348613,3GI-6-2-04,LL,"LC 336","OA 33","KW 221",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECKB,"INSUA DE AREA",9368388,3LU-3-4-05,LL,"LC 378","OA 37","KW 441",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECKB,"INSUA DE AREA",9368388,3LU-3-4-05,LL,"LC 378","OA 37","KW 441",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECMU,"ALBELO PRIMERO",9476513,3LU-3-2-07,LL,"LC 326","OA 33","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECMU,"ALBELO PRIMERO",9476513,3LU-3-2-07,LL,"LC 326","OA 33","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EATN,"GALIANA PRIMERO",8950110,3GI-6-1-98,LL,"LC 254","OA 30","KW 485",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECMN,"AKILLAMENDI BERRIA",9443449,3BI-4-1-07,LL,"LC 399","OA 35","KW 397",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECMN,"AKILLAMENDI BERRIA",9443449,3BI-4-1-07,LL,"LC 399","OA 35","KW 397",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECLU,"GURE KANTABRIKO",9098672,3BI-4-1-06,TO,"LC 432","OA 39","KW 434",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECLU,"GURE KANTABRIKO",9098672,3BI-4-1-06,TO,"LC 432","OA 39","KW 434",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECDS,"SIEMPRE REVUELTA",9344904,3LU-2-4-06,LL,"LC 321","OA 34","KW 493",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECDS,"SIEMPRE REVUELTA",9344904,3LU-2-4-06,LL,"LC 321","OA 34","KW 493",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EATN,"GALIANA PRIMERO",8950110,3GI-6-1-98,LL,"LC 254","OA 30","KW 485",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA3510,"PLAYA DE ARBEYAL",8737582,3GI-4-2-98,LL,"LC 157","OA 25","KW 157",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA3299,SEGMON,8739762,3GI-8-1-00,LL,"LC 120","OA 22","KW 309",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EHJE,"O XAN",8614429,3FE-4-3052,LL,"LC 123","OA 24","KW 331",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EDRT,"AROSA NUEVE",8617469,3CO-2-3844,TO,"LC 967","OA 56","KW 1879",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EDRT,"AROSA NUEVE",8617469,3CO-2-3844,TO,"LC 967","OA 56","KW 1879",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA3510,"PLAYA DE ARBEYAL",8737582,3GI-4-2-98,LL,"LC 157","OA 25","KW 157",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA3299,SEGMON,8739762,3GI-8-1-00,LL,"LC 120","OA 22","KW 309",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EHJE,"O XAN",8614429,3FE-4-3052,LL,"LC 123","OA 24","KW 331",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECDF,"BREOGAN UNO",8731887,3LU-3-1-03,LL,"LC 339","OA 32","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECDJ,"GALIANA SEGUNDO",8741105,3GI-6-1-03,LL,"LC 268","OA 31","KW 573",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECDJ,"GALIANA SEGUNDO",8741105,3GI-6-1-03,LL,"LC 268","OA 31","KW 573",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EASK,"BAUTISTA PINO",9191151,3VI-5-7-98,TO,"LC 235","OA 29","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EA8798,"NUEVO CRISTO DEL BUEN VIAJE",8684577,3SS-1-2431,LL,"LC 163","OA 25","KW 325",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECHK,"BREOGAN TRES",9441972,3LU-3-2-06,LL,"LC 336","OA 32","KW 529",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EFKE,"NUEVO EBENEZER",7053214,3GI-4-1838,LL,"LC 238","OA 28","KW 485",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECHK,"BREOGAN TRES",9441972,3LU-3-2-06,LL,"LC 336","OA 32","KW 529",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,EFKE,"NUEVO EBENEZER",7053214,3GI-4-1838,LL,"LC 238","OA 28","KW 485",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA8798,"NUEVO CRISTO DEL BUEN VIAJE",8684577,3SS-1-2431,LL,"LC 163","OA 25","KW 325",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECDF,"BREOGAN UNO",8731887,3LU-3-1-03,LL,"LC 339","OA 32","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EASK,"BAUTISTA PINO",9191151,3VI-5-7-98,TO,"LC 235","OA 29","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECIY,"NUEVO CHAROLAIS",8747599,3ST-4-1-05,TO,"LC 256","OA 26","KW 397",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECIY,"NUEVO CHAROLAIS",8747599,3ST-4-1-05,TO,"LC 256","OA 26","KW 397",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAOQ,"IDURRE BERRIA",9362841,3BI-4-5-04,LL,"LC 330","OA 33","KW 845",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EAOQ,"IDURRE BERRIA",9362841,3BI-4-5-04,LL,"LC 330","OA 33","KW 845",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECKC,KAXARRA,9095280,3BI-4-3-05,TO,"LC 372","OA 37","KW 368",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECKC,KAXARRA,9095280,3BI-4-3-05,TO,"LC 372","OA 37","KW 368",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECIZ,"XUAN MONCHO",9324021,3GI-6-3-04,LL,"LC 309","OA 32","KW 551",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECIZ,"XUAN MONCHO",9324021,3GI-6-3-04,LL,"LC 309","OA 32","KW 551",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA2525,"NUEVO MADRE ROSAURA",8735297,3ST-6-1-96,LL,"LC 187","OA 25","KW 268",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,EA2525,"NUEVO MADRE ROSAURA",8735297,3ST-6-1-96,LL,"LC 187","OA 25","KW 268",Yes,WHB,01-JAN-25,31-DEC-25
XEU,ESP,ECBG,"COVADONGA PRIMERO",9265287,3LU-3-4-02,LL,"LC 226","OA 28","KW 294",Yes,XDS,01-JAN-25,31-DEC-25
XEU,ESP,ECBG,"COVADONGA PRIMERO",9265287,3LU-3-4-02,LL,"LC 226","OA 28","KW 294",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OUTT,CATTLEYA,9636046,E349,FX,"LC 2002","OA 70","KW 5200",Yes,WHB,01-JAN-25,31-DEC-25
XEU,DNK,OUTT,CATTLEYA,9636046,E349,FX,"LC 2002","OA 70","KW 5200",Yes,HOM,01-JAN-25,31-DEC-25
XEU,DNK,OUTT,CATTLEYA,9636046,E349,FX,"LC 2002","OA 70","KW 5200",Yes,HER,01-JAN-25,31-DEC-25
XEU,DNK,OUTT,CATTLEYA,9636046,E349,FX,"LC 2002","OA 70","KW 5200",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI8772,"EMERALD ISLE I",9069918,S257,TO,"LC 190","OA 24","KW 441",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI8772,"EMERALD ISLE I",9069918,S257,TO,"LC 190","OA 24","KW 441",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI8772,"EMERALD ISLE I",9069918,S257,TO,"LC 190","OA 24","KW 441",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI8772,"EMERALD ISLE I",9069918,S257,TO,"LC 190","OA 24","KW 441",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EIXN4,ELLA,9888223,G233,TO,"LC 255","OA 27","KW 450",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIGN,NEPTUNE,9278131,SO715,TO,"LC 798","OA 49","KW 1070",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EIGN,NEPTUNE,9278131,SO715,TO,"LC 798","OA 49","KW 1070",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EIGN,NEPTUNE,9278131,SO715,TO,"LC 798","OA 49","KW 1070",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EIGN,NEPTUNE,9278131,SO715,TO,"LC 798","OA 49","KW 1070",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIGN,NEPTUNE,9278131,SO715,TO,"LC 798","OA 49","KW 1070",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIGN,NEPTUNE,9278131,SO715,TO,"LC 798","OA 49","KW 1070",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI2734,"MARGARET MARY",9008433,DA56,TO,"LC 135","OA 23","KW 324",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EI2734,"MARGARET MARY",9008433,DA56,TO,"LC 135","OA 23","KW 324",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,HER,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,WHB,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,MAC,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,REB,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EI7283,"GUIDING STAR II",8993174,T120,MO,"LC 279","OA 27","KW 375",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIRX3,"BREIZH ARVOR II",8228921,C436,TO,"LC 148","OA 22","KW 324",Yes,HOM,01-JAN-25,31-DEC-25
XEU,IRL,EIRX3,"BREIZH ARVOR II",8228921,C436,TO,"LC 148","OA 22","KW 324",Yes,DGS,01-JAN-25,31-DEC-25
XEU,IRL,EIRX3,"BREIZH ARVOR II",8228921,C436,TO,"LC 148","OA 22","KW 324",Yes,XDS,01-JAN-25,31-DEC-25
XEU,IRL,EIXK2,"MARY PAUL",9887580,D723,TO,"LC 223","OA 26","KW 420",Yes,XDS,01-JAN-25,31-DEC-25
