"NPFC Vessel_id",flag_state,vessel_name,previous_name,registration_no,"Previous Registration",port_of_registry,"Previous Port(s) of Registry",imo,previous_flag,call_sign,mmsi,communication_details,vessel_type,crew,type_of_fishing_method,type_of_length,length,unit_length,type_of_depth,depth,unit_depth,type_of_beam,beam,unit_beam_depth,tonnage,tonnage_type,power_of_engine,unit_engine,fish_hold_capacity,freezer_capacity,freezer_type,unit_freezer
1729,China,WANXIN38,,"(ZHE)CHUAN  DENG (JI)(2025)FT-200014",,Zhoushan,,8782604,,BZV7U,412420966,"Ｃ441202097  Satelite-based telephony17498500765","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",51.43,Meters,"Moulded Depth",6.30,Meters,"Moulded Breadth",8.20,Meters,709.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",635.24m³,,,
1950,China,WANXIN52,,"(ZHE)CHUANDENG (JI)(2024)FT-200125",,Zhoushan,,1069900,,BZ2VL,412420502,"C: 441218364  Satelite-based telephony:  telephone:17497045521","Hand liner vessels (LH)",32,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",43.78,Meters,,3.90,Meters,"Moulded Breadth",8.00,Meters,496.00,"Gross Register Tonnage (GRT)",750.00,"Kilowatts (kW)",419.22m³,,,
421,China,"WEI YU 19",,"(LU) CHUAN DENG(JI)(2022)FT-200149",,Weihai,,8782630,,BBLZ3,412328784,"Satelite-based Telephony: 00870773255181","Hand liner vessels (LH)",26,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",58.02,Meters,,5.20,Meters,"Moulded Breadth",10.80,Meters,1266.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",1749.70m³,77,Ice,"Tons / Day"
491,China,"XIN HAI 1201","ZHE PU YU 12809",(ZHE)CHUANDENG(JI)(2023)FT-200022,,Zhoushan,,8786777,,BZV2S,412420954,"C:441201835    Satelite-based Telephony:+86-5805856181    300534061646530","Purse seiners (SP)",30,"Purse seines (PS)","Length Overall (LOA)",50.95,Meters,,4.20,Meters,"Moulded Breadth",8.20,Meters,722.00,"Gross Tonnage (GT)",928.00,"Kilowatts (kW)",455.53m³,40,"Air Blast","Tons / Day"
492,China,"XIN HAI 1202","ZHE PU YU 12807",(ZHE)CHUANDENG(JI)(2023)FT-200023,"(ZHE)CHUAN DENG(JI)(2018)FT-200076",Zhoushan,,8786789,,BZV3S,412420956,"C: 441201834  Satelite-based Telephony: +86-5805856172    300234068479460","Purse seiners (SP)",30,"Purse seines (PS)","Length Overall (LOA)",50.95,Meters,,4.20,Meters,"Moulded Breadth",8.20,Meters,722.00,"Gross Tonnage (GT)",1260.00,"Kilowatts (kW)",442.85m³,40,,"Tons / Day"
1294,China,"XIN JI LI 15",,(ZHE)CHUANDENG(JI)(2021)FT-200012,,Zhoushan,,8777594,,BZ3UV,412420376,"c-441220142  M-00870764939942     Satelite-based telephony-17498503808","Hand liner vessels (LH)",50,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.96,Meters,,6.20,Meters,"Moulded Breadth",9.80,Meters,942.00,"Gross Register Tonnage (GRT)",882.00,"Kilowatts (kW)",1726.40m³,,,
432,China,"XIN JI LI 16",,(ZHE)CHUANDENG(JI)(2022)FT-200223,,Zhoushan,,8777609,,BZ5UU,412420221,"C: 441220129  M: 00870776562303  Satelite-based Telephony: 17498501423","Hand liner vessels (LH)",50,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.96,Meters,,6.20,Meters,"Moulded Breadth",9.80,Meters,942.00,"Gross Register Tonnage (GRT)",971.00,"Kilowatts (kW)",1726.40m³,30,Ice,"Tons / Day"
1999,China,"XIN XIANG LI 56",,17DJ1013895,,Zhoushan,,1041166,,BPPF3,413582250,"Satelite-based telephony  telephone:  00870773254275","FISH CARRIERS AND REEFERS (FO)",28,,"Length Overall (LOA)",143.49,Meters,,11.20,Meters,"Moulded Breadth",21.00,Meters,9337.00,"Gross Register Tonnage (GRT)",4530.00,"Kilowatts (kW)",11574.36m³,,,
1917,China,"XING BANG 777","YONG FA YUN 10",17DJ0786329,,,,9787716,,BPIA8,413459180,"Ｃ441202261、441202262  Satelite-based telephony  telephone: 008617498506038","FISH CARRIERS AND REEFERS (FO)",34,,"Length Overall (LOA)",120.80,Meters,"Moulded Depth",10.20,Meters,"Moulded Breadth",18.00,Meters,5784.00,"Gross Register Tonnage (GRT)",3309.00,"Kilowatts (kW)",8638.32m³,,,
1913,China,"XING BANG 999",,17DJ0786292,"YONG FA YUN 12",,,9797527,,BPGQ8,413459190,"Ｃ441202264、441202265  Satelite-based telephony  008617498503882","FISH CARRIERS AND REEFERS (FO)",30,,"Length Overall (LOA)",120.80,Meters,"Moulded Depth",10.20,Meters,"Moulded Breadth",18.00,Meters,5784.00,"Gross Register Tonnage (GRT)",3309.00,"Kilowatts (kW)",8683.00m³,,,
1954,China,"XING WANG 111",,"(ZHE)CHUANDENG (JI)(2023)FT-200081",,Zhoushan,,8531328,,BZW8J,412410062,"Satelite-based telephony  telephone: 17498501340","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",65.40,Meters,,5.00,Meters,"Moulded Breadth",11.00,Meters,1364.00,"Gross Register Tonnage (GRT)",1787.00,"Kilowatts (kW)",1135.08m³,,,
1953,China,"XING WANG 222",,"(ZHE)CHUANDENG (JI)(2023)FT-200082",,Zhoushan,,8531330,,BZW9J,412410063,"Satelite-based telephony  telephone: 17498501341","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",65.40,Meters,,5.00,Meters,"Moulded Breadth",11.00,Meters,1364.00,"Gross Register Tonnage (GRT)",1787.00,"Kilowatts (kW)",1135.08m³,,,
1952,China,"XING WANG 333",,(ZHE)CHUANDENG((JI)(2023)FT-200083,,Zhoushan,,8531342,,BZW1K,412410064,"Satelite-based telephony  telephone: 17498501342","Hand liner vessels (LH)",30,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",65.40,Meters,,5.00,Meters,"Moulded Breadth",11.00,Meters,1364.00,"Gross Register Tonnage (GRT)",1787.00,"Kilowatts (kW)",1135.08m³,,,
1448,China,"XING WANG 99",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200291",,Zhoushan,,9899258,,BZUM5,412549166,"Satelite-based telephony-17498500815","FISH CARRIERS AND REEFERS (FO)",28,,"Length Overall (LOA)",94.17,Meters,,9.00,Meters,"Moulded Breadth",15.80,Meters,3601.00,"Gross Register Tonnage (GRT)",2574.00,"Kilowatts (kW)",5835.46m³,,,
537,China,XINHAI1205,,"(ZHE)CHUAN DENG(JI)(2021)FT-200024",,Zhoushan,,8786480,,BZV3Z,412421009,"C: 441202391  Satelite-based Telephony:+86-5805856175    300534061743230","Purse seiners (SP)",30,"Purse seines (PS)","Length Overall (LOA)",50.95,Meters,"Moulded Depth",4.30,Meters,"Moulded Breadth",8.30,Meters,610.00,"Gross Register Tonnage (GRT)",1155.00,"Kilowatts (kW)",608.08m³,,,
538,China,XINHAI1206,,"(ZHE)CHUAN DENG(JI)(2021)FT-200025",,Zhoushan,,8786492,,BZV4Z,412421008,"C: 441202392    Satelite-based Telephony: +86-5805856176    300534061649930","Purse seiners (SP)",30,"Purse seines (PS)","Length Overall (LOA)",50.95,Meters,"Moulded Depth",4.30,Meters,"Moulded Breadth",8.30,Meters,610.00,"Gross Register Tonnage (GRT)",1155.00,"Kilowatts (kW)",608.08m³,,,
539,China,XINHAI1207,,"(ZHE)CHUAN DENG(JI)(2021)FT-200026",,Zhoushan,,8786507,,BZV5Z,412421012,"C: 441202420    Satelite-based Telephony: +86-5805856177    300234068473460","Purse seiners (SP)",30,"Purse seines (PS)","Length Overall (LOA)",50.95,Meters,"Moulded Depth",4.30,Meters,"Moulded Breadth",8.30,Meters,610.00,"Gross Register Tonnage (GRT)",1155.00,"Kilowatts (kW)",608.08m³,,,
540,China,XINHAI1208,,"(ZHE)CHUAN DENG(JI)(2021)FT-200027",,Zhoushan,,8786519,,BZV6Z,412421011,"C: 441202421    Satelite-based Telephony:+86-5805856178    300534061641540","Purse seiners (SP)",30,"Purse seines (PS)","Length Overall (LOA)",50.95,Meters,"Moulded Depth",4.30,Meters,"Extreme Breadth",8.30,Meters,610.00,"Gross Register Tonnage (GRT)",1155.00,"Kilowatts (kW)",608.08m³,,,
456,China,XINHAI1209,"JU LONG JIA YA 7",(ZHE)CHUANDENG(JI)(2023)FT-200025,,Zhoushan,,8540238,,BZYS8,412209139,"C:441220738  Satelite-based telephony-+86-5805851596    300234068558450","Purse seiners (SP)",25,"Purse seines (PS)","Length Overall (LOA)",50.70,Meters,"Moulded Depth",4.60,Meters,"Moulded Breadth",9.80,Meters,954.00,"Gross Tonnage (GT)",1760.00,"Kilowatts (kW)",898.00m³,,,
458,China,XINHAI1219,"JU LONG JIA YA 9","(ZHE)CHUAN DENG(JI)(2024)FT-200008",,Zhoushan,,8540252,,BZYT2,412209142,"C:441220740  Satelite-based telephony-17498506169    Other data service/deveices300234068550420","Purse seiners (SP)",25,"Purse seines (PS)","Length Overall (LOA)",50.70,Meters,"Moulded Depth",4.60,Meters,"Moulded Breadth",9.80,Meters,998.00,"Gross Tonnage (GT)",1760.00,"Kilowatts (kW)",898.00m³,,,
547,China,XINHAI1225,,"(ZHE)CHUAN DENG(JI)(2021)FT-200057",,Zhoushan,,8786806,,BZW8E,412421035,"C: 441202689    Satelite-based Telephony: +86-5808106208    300534060649250","Purse seiners (SP)",25,"Purse seines (PS)","Length Overall (LOA)",50.57,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.20,Meters,611.00,"Gross Register Tonnage (GRT)",1104.00,"Kilowatts (kW)",349.80m³,,,
551,China,XINHAI1227,,(ZHE)CHUANDENG(JI)(2023)FT-200043,,Zhoushan,,8786820,CHINA,BZW9E,412421036,"C: 441202690    Satelite-based Telephony: +86-5808123635    300534060825760","Purse seiners (SP)",17,"Purse seines (PS)","Length Overall (LOA)",50.60,Meters,"Moulded Depth",4.10,Meters,"Moulded Breadth",8.00,Meters,616.00,"Gross Register Tonnage (GRT)",1104.00,"Kilowatts (kW)",330.00m³,,,
1081,China,XINHAI1235,,"(ZHE)CHUAN DENG(JI)(2022)FT-200037",,Zhoushan,,8788062,CHINA,BZW4L,412421076,"C: 441203091    Satelite-based Telephony:17498506160    300534061674670","Purse seiners (SP)",25,"Purse seines (PS)","Length Overall (LOA)",53.75,Meters,"Moulded Depth",4.00,Meters,"Moulded Breadth",8.50,Meters,711.00,"Gross Register Tonnage (GRT)",1213.00,"Kilowatts (kW)",680.00m³,,,
1876,China,XINHAI1258,,"(ZHE)CHUAN DENG(JI)(2022)FT-200099",,Zhoushan,,9974735,,BZW7S,412549267,"Ｃ441204667  Satelite-based telephony+86-2136813233    300534060823510","Purse seiners (SP)",27,"Purse seines (PS)","Length Overall (LOA)",54.06,Meters,"Moulded Depth",5.50,Meters,"Moulded Breadth",11.40,Meters,1501.00,"Gross Register Tonnage (GRT)",1470.00,"Kilowatts (kW)",1374.50m³,,,
455,China,XINHAI1259,JULONGJIAYA4,"(ZHE)CHUAN DENG(JI)(2023)FT-200035",,Zhoushan,,8540525,,BZYS5,412209136,"Satelite-based telephony17498501297","Purse seiners (SP)",25,"Purse seines (PS)","Length Overall (LOA)",50.70,Meters,"Moulded Depth",4.60,Meters,"Moulded Breadth",9.80,Meters,997.00,"Gross Tonnage (GT)",1760.00,"Kilowatts (kW)",898.00m³,,,
1082,China,XINHAI1273,,"(ZHE)CHUAN DENG(JI)(2022)FT-200038",,Zhoushan,,8788074,CHINA,BZW5L,412421075,"C: 441220735    Satelite-based Telephony:+86-5808112857    300534061649950","Purse seiners (SP)",25,"Purse seines (PS)","Length Overall (LOA)",50.75,Meters,"Moulded Depth",4.30,Meters,"Moulded Breadth",8.20,Meters,706.00,"Gross Register Tonnage (GRT)",1213.00,"Kilowatts (kW)",628.00m³,,,
1545,China,XINHAILENG1,JULONG1,"(ZHE)CHUAN DENG (JI)(2021)FT-200131",,Zhoushan,,8537360,,BZTO8,412549528,"Ｃ441204562    Satelite-based telephony17498505356    901112114552300","FISH CARRIERS AND REEFERS (FO)",25,,"Length Overall (LOA)",90.55,Meters,"Moulded Depth",8.60,Meters,"Moulded Breadth",15.20,Meters,3303.00,"Gross Register Tonnage (GRT)",2207.00,"Kilowatts (kW)",4979.00m³,,,
1493,China,XINHAILENG2,"JULONG 2","(ZHE)CHUANDENG (JI)(2022)FT-200036",,Zhoushan,,8549636,,BZTO9,412549529,"C:441204593    Satelite-based telephony17498501869    901112114552307","FISH CARRIERS AND REEFERS (FO)",25,,"Length Overall (LOA)",90.55,Meters,,8.60,Meters,"Moulded Breadth",15.20,Meters,3303.00,"Gross Register Tonnage (GRT)",2207.00,"Kilowatts (kW)",4979.00m³,,,
586,China,"YONG FA 1",,"(ZHE)CHUAN DENG(JI)(2023)FT-200183",,Ningbo,,9754018,,BZU2N,412439608,"Satelite-based Telephony: 00870773140213","Stick-held dip netters (NS), Hand liner vessels (LH)",58,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",69.90,Meters,"Moulded Depth",7.40,Meters,"Moulded Breadth",11.30,Meters,1408.00,"Gross Register Tonnage (GRT)",1912.00,"Kilowatts (kW)",1765.00m³,130,"Air Blast","Tons / Day"
588,China,"YONG FA 5",,"(ZHE)CHUAN DENG(JI)(2025)FT-200060",,Ningbo,,9789221,,BZV5Y,412439617,"C: 422802324  Satelite-based Telephony: 8707773140349","Stick-held dip netters (NS), Hand liner vessels (LH)",58,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",69.90,Meters,"Moulded Depth",7.40,Meters,"Moulded Breadth",11.30,Meters,1408.00,"Gross Register Tonnage (GRT)",1912.00,"Kilowatts (kW)",1765.00m³,130,"Air Blast","Tons / Day"
610,China,"YONG FA 6",,"(ZHE)CHUAN DENG(JI)(2023)FT-200075",,Ningbo,,9807449,,BZW3B,412439761,"C: 422802939  Satelite-based Telephony: '00870773141591","Stick-held dip netters (NS), Hand liner vessels (LH)",58,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",69.90,Meters,,7.40,Meters,"Moulded Breadth",11.30,Meters,1408.00,"Gross Register Tonnage (GRT)",1912.00,"Kilowatts (kW)",1765.00m³,16,Ice,"Tons / Day"
611,China,"YONG FA 7",,"(ZHE)CHUAN DENG(JI)(2021)FT-200011",,Ningbo,,9807451,,BZW4B,412439762,"C: 422802941  Satelite-based Telephony: '00870773141592","Stick-held dip netters (NS), Hand liner vessels (LH)",58,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",69.90,Meters,,7.40,Meters,"Moulded Breadth",11.30,Meters,1408.00,"Gross Register Tonnage (GRT)",1912.00,"Kilowatts (kW)",1765.00m³,4,Ice,"Tons / Day"
714,China,YONGFA9,LUPENGYUANYU087,(ZHE)CHUANDENG(JI)(2024)FT-200068,,Ningbo,,8775699,,BZSG2,412331146,"C: 441302247  Satelite-based Telephony: 000870773309573","Stick-held dip netters (NS), Hand liner vessels (LH)",60,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Registered Length",69.90,Meters,,7.40,Meters,"Moulded Breadth",11.30,Meters,1408.00,"Gross Register Tonnage (GRT)",2100.00,"Kilowatts (kW)",1420.00m³,150,Ice,"Tons / Day"
618,China,"YONGXING 1",,(YUE)CHUANDENG(JI)(2024)FT-200018,,Guangzhou,,8776497,,BZTV9,412326889,"C: 441219944  Satelite-based Telephony: 00870-773203035","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",67.68,Meters,,7.00,Meters,"Moulded Breadth",11.30,Meters,1491.00,"Gross Register Tonnage (GRT)",1470.00,"Kilowatts (kW)",2115.00m³,80,Ice,"Tons / Day"
1590,China,YUANJIA1,,"(ZHE)CHUAN  DENG (JI)(2023)FT-200187",,Zhoushan,,9874325,,BZUF7,412421129,"Satelite-based telephony  teltphone: 00870773253819","Hand liner vessels (LH)",25,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",62.83,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",10.00,Meters,1064.00,"Gross Register Tonnage (GRT)",1471.00,"Kilowatts (kW)",1741.98m³,,,
1301,China,"ZHAN HAI 001",,"(YUE)CHUAN DENG (JI)(2024)FT-200054",,,,9884485,,BZWA3,412549016,"C-441204040    Satelite-based telephony  telephone: 17498506140","Stick-held dip netters (NS), Hand liner vessels (LH)",60,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",66.50,Meters,"Draft / Draught",4.70,Meters,"Moulded Breadth",11.80,Meters,1629.00,"Gross Register Tonnage (GRT)",2000.00,"Kilowatts (kW)",1689.22m³,,,
1302,China,"ZHAN HAI 002",,"(YUE)CHUAN DENG (JI)(2024)FT-200055",,,,9884497,,BZWA2,412549017,"C-441204041      Satelite-based telephony-17497010527","Stick-held dip netters (NS), Hand liner vessels (LH)",60,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",66.50,Meters,"Draft / Draught",4.70,Meters,"Moulded Breadth",11.80,Meters,1629.00,"Gross Register Tonnage (GRT)",2000.00,"Kilowatts (kW)",1689.22m³,,,
1445,China,"ZHANHAI 003",,"(YUE)CHUAN  DENG (JI)(2024)FT-200056",,,,9904156,,BZWD7,412549087,"C-441204095  Satelite-based telephony-00870773140073","Stick-held dip netters (NS), Hand liner vessels (LH)",60,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",66.50,Meters,,4.70,Meters,"Moulded Breadth",11.80,Meters,1685.00,"Gross Register Tonnage (GRT)",2000.00,"Kilowatts (kW)",1689.22m³,,,
1446,China,"ZHANHAI 004",,"(YUE)CHUAN  DENG (JI)(2024)FT-200057",,,,9904168,,BZWD8,412549088,"C-441204096      Satelite-based telephony-00870773140081","Stick-held dip netters (NS), Hand liner vessels (LH)",60,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",66.50,Meters,,4.70,Meters,"Moulded Breadth",11.80,Meters,1685.00,"Gross Register Tonnage (GRT)",2000.00,"Kilowatts (kW)",1689.22m³,,,
589,China,ZHANHAI008,"LIAOYU 8","(YUE)CHUAN DENG (JI)(2024)FT-200061",,,,8774956,,BZSF8,412217992,"Satelite-based Telephony: 17497051909","Stick-held dip netters (NS), Hand liner vessels (LH)",58,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",67.85,Meters,"Moulded Depth",7.00,Meters,"Moulded Breadth",11.10,Meters,1419.00,"Gross Register Tonnage (GRT)",2000.00,"Kilowatts (kW)",1178.08m³,80,"Plate Freezer","Tons / Day"
590,China,ZHANHAI009,"LIAOYU 9","(YUE)CHUAN  DENG (JI)(2024)FT-200062",,,,8774982,,BZSF9,412217993,"Satelite-based Telephony: 17497051941","Stick-held dip netters (NS), Hand liner vessels (LH)",58,"Stick-held dip net (SHDN), Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",67.85,Meters,"Moulded Depth",7.00,Meters,"Moulded Breadth",11.10,Meters,1419.00,"Gross Register Tonnage (GRT)",2000.00,"Kilowatts (kW)",1178.08m³,80,"Plate Freezer","Tons / Day"
393,China,ZHEPUYUANLENG7,"HAI LI LENG 7","(ZHE)CHUANDENG (JI)(2022)FT-200216",,Zhoushan,,8693190,,BZV8S,412549057,"C-441202992                    F-'00870773141165  Satelite-based Telephony: '17498504289","FISH CARRIERS AND REEFERS (FO)",56,,"Registered Length",90.55,Meters,,8.60,Meters,"Moulded Breadth",14.50,Meters,2998.00,"Gross Register Tonnage (GRT)",2206.00,"Kilowatts (kW)",4628.36m³,,,
1485,China,"ZHONG JU 1",,(ZHE)CHUANDENG(JI)(2023)FT-200132,,Zhoushan,,9870329,,BZUT,412421192,"C-441203842                Satelite-based telephony-17498500662","Hand liner vessels (LH)",42,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",62.83,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",10.00,Meters,1050.00,"Gross Register Tonnage (GRT)",1471.00,"Kilowatts (kW)",924.31m³,,,
1534,China,"ZHONG JU 18",,(ZHE)CHUANDENG(JI)(2020)FT-200152,,,,8775924,,BZV7Y,412421002,"C:441202230  Satelite-based telephony:17498500341","Hand liner vessels (LH)",35,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",50.10,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.20,Meters,637.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",669.56m³,,,
1486,China,"ZHONG JU 7",,(ZHE)CHUANDENG(JI)(2023)FT-200133,,Zhoushan,,9870331,,BZUT2,412421193,"C: 441203843  Satellite-based telephony: 17498500663","Hand liner vessels (LH)",42,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",62.83,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",10.00,Meters,1050.00,"Gross Register Tonnage (GRT)",1471.00,"Kilowatts (kW)",924.31m³,,,
1316,China,ZHONGJI858,"ZHONG JU LENG1",(ZHE)CHUANDENG(JI)(2024)FT-200069,,Zhoushan,,9829435,,BZW6L,412421078,"Satelite-based telephony-17498500562","FISH CARRIERS AND REEFERS (FO)",28,,"Length Overall (LOA)",107.90,Meters,,9.20,Meters,"Moulded Breadth",16.60,Meters,4732.00,"Gross Register Tonnage (GRT)",3675.00,"Kilowatts (kW)",8035.07m³,,,
392,China,ZHONGJI868,"HAI LI LENG 6","(ZHE)CHUAN DENG (JI)(2023)FT-200084",,Zhoushan,,8779918,,BZV7S,412549096,"C-441204825      Satelite-based Telephony: 17498504290","FISH CARRIERS AND REEFERS (FO)",56,,"Registered Length",90.55,Meters,,8.60,Meters,"Moulded Breadth",14.50,Meters,2998.00,"Gross Register Tonnage (GRT)",2206.00,"Kilowatts (kW)",4628.36m³,,,
1992,China,ZHONGJU6008,,(ZHE)ChuanDeng(JI)(2025)FT-200056,,Zhoushan,,1120560,,BKTD2,412549653,"Ｎ－ＳＴＡＲ:02159567SKY6D48  Satelite-based telephony:17497052742","Hand liner vessels (LH)",32,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,,4.20,Meters,"Moulded Breadth",8.30,Meters,611.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",536.73m³,,,
1909,China,ZHONGJU88,,"(ZHE)CHUANDENG (JI)(2024)FT-200031",,Zhoushan,,9995832,,BZSG,412322120,"telephone: 17498500357","Hand liner vessels (LH)",32,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.30,Meters,610.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",536.73m³,,,
1994,China,"ZHONGMINGZHOU 11",,17DJ0571763,,Fuzhou,,1056329,,BPPX5,413587430,"Satelite-based telephony  telephone:870773063596","FISH CARRIERS AND REEFERS (FO)",33,,"Length Overall (LOA)",133.30,Meters,,11.50,Meters,"Moulded Breadth",20.00,Meters,8239.00,"Gross Register Tonnage (GRT)",4800.00,"Kilowatts (kW)",10406.10m³,,,
1838,China,"ZHOU HONG YUAN 9",,"(ZHE)CHUAN  DENG (JI)(2023)FT-200134",,Zhoushan,,8782771,,BZ8UU,412420225,"Ｃ441217126  Satelite-based telephony0580-6394069","Hand liner vessels (LH)",40,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",44.98,Meters,"Moulded Depth",3.80,Meters,"Moulded Breadth",8.00,Meters,472.00,"Gross Register Tonnage (GRT)",551.00,"Kilowatts (kW)",488.85m³,,,
449,China,"ZHOU PU 27",,(ZHE)CHUANDENG(JI)(2021)FT-200063,,Zhoushan,,9821445,,BZV4U,412421018,"Satelite-based Telephony: 17495800317","Hand liner vessels (LH)",37,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",52.60,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.50,Meters,726.00,"Gross Register Tonnage (GRT)",1000.00,"Kilowatts (kW)",802.63m³,15,Ice,"Tons / Day"
1655,China,"ZHOU PU 5",,"(ZHE)CHUAN  DENG (JI)(2024)FT-200006",,Zhoushan,,9883297,,BZU9S,412421191,"Satelite-based telephony17498530107","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",59.97,Meters,"Moulded Depth",6.20,Meters,"Moulded Breadth",9.80,Meters,967.00,"Gross Register Tonnage (GRT)",1471.00,"Kilowatts (kW)",990.20m³,,,
411,China,"ZHOU PU 806",HANYI725,(ZHE)CHUANDENG(JI)(2021)FT-200020,,Zhoushan,,9821550,,BZV5X,412420989,"Satelite-based Telephony:17498502056","Hand liner vessels (LH)",36,"Handlines and hand-operated pole-and-lines (LHP)","Length Overall (LOA)",52.56,Meters,"Moulded Depth",4.20,Meters,"Moulded Breadth",8.50,Meters,716.00,"Gross Register Tonnage (GRT)",993.00,"Kilowatts (kW)",752.60m³,20,Ice,"Tons / Day"
